source_file;sub_dataset;id_observation;consortium;period;Zona_i_period;Zona_period;location_id;barrio_tpd;barrio_senepa;barrio_censo;Y;X;visit_date;visit_day;visit_month;visit_year;x1;y1
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06729;SENEPA;E3;Zona_2E3;ZonaE3;l_289910003;Caacupemi;San_Cayetano;San_Cayetano;7199308.013;435135.464;2019-04-08;8;4;2019;-57.64447569;-25.32139344
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06733;SENEPA;E3;Zona_2E3;ZonaE3;l_289910004;Caacupemi;San_Cayetano;San_Cayetano;7199310.845;435126.219;2019-04-08;8;4;2019;-57.6445674;-25.32136747
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06747;SENEPA;E3;Zona_2E3;ZonaE3;l_289910007;Caacupemi;San_Cayetano;San_Cayetano;7199304.638;435109.1849;2019-04-08;8;4;2019;-57.64473694;-25.32142278
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06580;SENEPA;E3;Zona_2E3;ZonaE3;l_290000003;San_Cayetano;San_Cayetano;San_Cayetano;7199346.037;434916.6961;2019-04-08;8;4;2019;-57.64664737;-25.32104056
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06624;SENEPA;E3;Zona_2E3;ZonaE3;l_290000022;San_Cayetano;San_Cayetano;San_Cayetano;7199364.105;434800.7992;2019-04-08;8;4;2019;-57.64779796;-25.32087235
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06667;SENEPA;E3;Zona_2E3;ZonaE3;l_290100003;Caacupemi;San_Cayetano;San_Cayetano;7199397.514;435009.7867;2019-04-08;8;4;2019;-57.64572003;-25.32057977
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06687;SENEPA;E3;Zona_2E3;ZonaE3;l_290100006;Caacupemi;San_Cayetano;NA;7199356.74;435021.6607;2019-04-08;8;4;2019;-57.64560402;-25.32094848
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06692;SENEPA;E3;Zona_2E3;ZonaE3;l_290100006;Caacupemi;San_Cayetano;NA;7199356.74;435021.6607;2019-04-08;8;4;2019;-57.64560402;-25.32094848
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06707;SENEPA;E3;Zona_2E3;ZonaE3;l_290100009;Caacupemi;San_Cayetano;San_Cayetano;7199376.148;435033.7291;2019-04-08;8;4;2019;-57.64548318;-25.32077375
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06710;SENEPA;E3;Zona_2E3;ZonaE3;l_290100009;Caacupemi;San_Cayetano;San_Cayetano;7199376.148;435033.7291;2019-04-08;8;4;2019;-57.64548318;-25.32077375
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06712;SENEPA;E3;Zona_2E3;ZonaE3;l_290100009;Caacupemi;San_Cayetano;San_Cayetano;7199376.148;435033.7291;2019-04-08;8;4;2019;-57.64548318;-25.32077375
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06714;SENEPA;E3;Zona_2E3;ZonaE3;l_290100009;Caacupemi;San_Cayetano;San_Cayetano;7199376.148;435033.7291;2019-04-08;8;4;2019;-57.64548318;-25.32077375
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07095;SENEPA;E3;Zona_1E3;ZonaE3;l_152950005;San_Ignacio;San_Cayetano;San_Cayetano;7199924.137;435096.4771;2019-04-09;9;4;2019;-57.64483357;-25.31582807
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07100;SENEPA;E3;Zona_1E3;ZonaE3;l_152950006;San_Ignacio;San_Cayetano;San_Cayetano;7199935.898;435106.3469;2019-04-09;9;4;2019;-57.64473495;-25.31572229
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06828;SENEPA;E3;Zona_1E3;ZonaE3;l_154500009;San_Ignacio;San_Cayetano;San_Cayetano;7199844.24;435092.8229;2019-04-09;9;4;2019;-57.64487369;-25.31654939
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06873;SENEPA;E3;Zona_1E3;ZonaE3;l_154600006;San_Ignacio;San_Cayetano;San_Cayetano;7199820.915;435197.0319;2019-04-09;9;4;2019;-57.64383951;-25.31676454
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07034;SENEPA;E3;Zona_1E3;ZonaE3;l_154600010;San_Ignacio;San_Cayetano;San_Cayetano;7199859.809;435235.9251;2019-04-09;9;4;2019;-57.64345125;-25.31641501
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06909;SENEPA;E3;Zona_1E3;ZonaE3;l_154600016;San_Ignacio;San_Cayetano;San_Cayetano;7199844.981;435152.5478;2019-04-09;9;4;2019;-57.6442803;-25.31654529
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06954;SENEPA;E3;Zona_1E3;ZonaE3;l_155600007;San_Ignacio;San_Cayetano;San_Cayetano;7199770.318;435274.0667;2019-04-09;9;4;2019;-57.64307659;-25.31722478
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06958;SENEPA;E3;Zona_1E3;ZonaE3;l_155600008;San_Ignacio;San_Cayetano;San_Cayetano;7199774.351;435277.2357;2019-04-09;9;4;2019;-57.64304492;-25.3171885
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06975;SENEPA;E3;Zona_1E3;ZonaE3;l_155600011;San_Ignacio;San_Cayetano;San_Cayetano;7199773.775;435252.4595;2019-04-09;9;4;2019;-57.64329109;-25.31719263
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06978;SENEPA;E3;Zona_1E3;ZonaE3;l_155600011;San_Ignacio;San_Cayetano;San_Cayetano;7199773.775;435252.4595;2019-04-09;9;4;2019;-57.64329109;-25.31719263
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06981;SENEPA;E3;Zona_1E3;ZonaE3;l_155600011;San_Ignacio;San_Cayetano;San_Cayetano;7199773.775;435252.4595;2019-04-09;9;4;2019;-57.64329109;-25.31719263
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06993;SENEPA;E3;Zona_1E3;ZonaE3;l_155600016;San_Ignacio;San_Cayetano;San_Cayetano;7199745.254;435281.269;2019-04-09;9;4;2019;-57.64300623;-25.31745143
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06802;SENEPA;E3;Zona_1E3;ZonaE3;l_155800011;San_Ignacio;San_Cayetano;San_Cayetano;7199769.98;435178.8573;2019-04-09;9;4;2019;-57.6440225;-25.3172237
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06802;SENEPA;E3;Zona_1E3;ZonaE3;l_155800011;San_Ignacio;San_Cayetano;San_Cayetano;7199801.143;435138.0265;2019-04-09;9;4;2019;-57.64442666;-25.31694053
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA06845;SENEPA;E3;Zona_1E3;ZonaE3;l_155800013;San_Ignacio;San_Cayetano;San_Cayetano;7199812.083;435134.9303;2019-04-09;9;4;2019;-57.6444569;-25.3168416
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09219;SENEPA;E4;Control_1E4;ContE4;l_145600002;Santa_Ana;Santa_Ana;Santa_Ana;7200221.144;434708.8177;2019-05-13;13;5;2019;-57.64867059;-25.31312916
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09222;SENEPA;E4;Control_1E4;ContE4;l_145600002;Santa_Ana;Santa_Ana;Santa_Ana;7200221.144;434708.8177;2019-05-13;13;5;2019;-57.64867059;-25.31312916
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09225;SENEPA;E4;Control_1E4;ContE4;l_145600003;Santa_Ana;Santa_Ana;Santa_Ana;7200218.758;434707.7574;2019-05-13;13;5;2019;-57.64868124;-25.31315066
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09227;SENEPA;E4;Control_1E4;ContE4;l_145600003;Santa_Ana;Santa_Ana;Santa_Ana;7200218.758;434707.7574;2019-05-13;13;5;2019;-57.64868124;-25.31315066
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09237;SENEPA;E4;Control_1E4;ContE4;l_145600004;Santa_Ana;Santa_Ana;Santa_Ana;7200216.638;434705.9019;2019-05-13;13;5;2019;-57.64869977;-25.31316972
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09243;SENEPA;E4;Control_1E4;ContE4;l_147100001;Santa_Ana;Santa_Ana;NA;7200168.483;434655.9773;2019-05-13;13;5;2019;-57.64919807;-25.31360238
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09247;SENEPA;E4;Control_1E4;ContE4;l_147100002;Santa_Ana;Santa_Ana;NA;7200248.152;434603.5726;2019-05-13;13;5;2019;-57.64971485;-25.31288067
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09258;SENEPA;E4;Control_1E4;ContE4;l_147100004;Santa_Ana;Santa_Ana;Santa_Ana;7200207.873;434656.2966;2019-05-13;13;5;2019;-57.649193;-25.3132467
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09263;SENEPA;E4;Control_1E4;ContE4;l_147100004;Santa_Ana;Santa_Ana;Santa_Ana;7200207.873;434656.2966;2019-05-13;13;5;2019;-57.649193;-25.3132467
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09271;SENEPA;E4;Control_2E4;ContE4;l_148000001;Villa_Bartolo;Santa_Ana;Santa_Ana;7200188.264;434591.7139;2019-05-13;13;5;2019;-57.64983554;-25.31342095
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09274;SENEPA;E4;Control_2E4;ContE4;l_148000001;Villa_Bartolo;Santa_Ana;Santa_Ana;7200188.264;434591.7139;2019-05-13;13;5;2019;-57.64983554;-25.31342095
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09275;SENEPA;E4;Control_2E4;ContE4;l_148000002;Villa_Bartolo;Santa_Ana;Santa_Ana;7200041.397;434626.7757;2019-05-13;13;5;2019;-57.64949429;-25.31474871
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09135;SENEPA;E4;Control_1E4;ContE4;l_149300001;Santa_Ana;Santa_Ana;Santa_Ana;7200113.569;434892.2941;2019-05-13;13;5;2019;-57.64685299;-25.31410858
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09294;SENEPA;E4;Control_1E4;ContE4;l_149600001;Santa_Ana;Santa_Ana;Santa_Ana;7200136.769;434771.4296;2019-05-13;13;5;2019;-57.64805262;-25.31389381
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09281;SENEPA;E4;Control_1E4;ContE4;l_149900002;Santa_Ana;Santa_Ana;NA;7200056.185;434695.9271;2019-05-13;13;5;2019;-57.64880658;-25.3146182
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09291;SENEPA;E4;Control_1E4;ContE4;l_149900002;Santa_Ana;Santa_Ana;NA;7200056.185;434695.9271;2019-05-13;13;5;2019;-57.64880658;-25.3146182
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09152;SENEPA;E4;Control_1E4;ContE4;l_150600001;San_Ignacio;San_Cayetano;San_Cayetano;7200039.206;435071.6156;2019-05-13;13;5;2019;-57.64507506;-25.3147879
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09166;SENEPA;E4;Control_1E4;ContE4;l_150600004;San_Ignacio;San_Cayetano;San_Cayetano;7199986.29;435100.7199;2019-05-13;13;5;2019;-57.64478845;-25.315267
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09188;SENEPA;E4;Control_1E4;ContE4;l_151600001;Santa_Ana;San_Cayetano;San_Cayetano;7199987.321;434932.3426;2019-05-13;13;5;2019;-57.64646118;-25.31525037
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09197;SENEPA;E4;Control_1E4;ContE4;l_151600003;Santa_Ana;San_Cayetano;San_Cayetano;7200030.567;434926.7297;2019-05-13;13;5;2019;-57.64651487;-25.3148596
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09105;SENEPA;E4;Control_1E4;ContE4;l_151900001;Santa_Ana;Santa_Ana;Santa_Ana;7199987.114;434852.4475;2019-05-14;14;5;2019;-57.64725492;-25.31524875
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09106;SENEPA;E4;Control_1E4;ContE4;l_151900001;Santa_Ana;Santa_Ana;Santa_Ana;7199987.114;434852.4475;2019-05-14;14;5;2019;-57.64725492;-25.31524875
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09111;SENEPA;E4;Control_1E4;ContE4;l_151900001;Santa_Ana;Santa_Ana;Santa_Ana;7199987.114;434852.4475;2019-05-14;14;5;2019;-57.64725492;-25.31524875
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09120;SENEPA;E4;Control_1E4;ContE4;l_151900003;Santa_Ana;Santa_Ana;Santa_Ana;7199936.891;434873.6251;2019-05-14;14;5;2019;-57.64704694;-25.3157032
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09124;SENEPA;E4;Control_1E4;ContE4;l_151900003;Santa_Ana;Santa_Ana;Santa_Ana;7199936.891;434873.6251;2019-05-14;14;5;2019;-57.64704694;-25.3157032
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09126;SENEPA;E4;Control_1E4;ContE4;l_151900004;Santa_Ana;Santa_Ana;NA;7199996.673;434889.7082;2019-05-14;14;5;2019;-57.64688429;-25.31516406
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09084;SENEPA;E4;Control_1E4;ContE4;l_152200001;Santa_Ana;Santa_Ana;Santa_Ana;7200013.071;434702.6279;2019-05-14;14;5;2019;-57.64874209;-25.31500781
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09090;SENEPA;E4;Control_1E4;ContE4;l_152200002;Santa_Ana;Santa_Ana;Santa_Ana;7200004.588;434709.5197;2019-05-14;14;5;2019;-57.64867403;-25.31508472
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09091;SENEPA;E4;Control_1E4;ContE4;l_152200002;Santa_Ana;Santa_Ana;Santa_Ana;7200004.588;434709.5197;2019-05-14;14;5;2019;-57.64867403;-25.31508472
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09095;SENEPA;E4;Control_1E4;ContE4;l_152200002;Santa_Ana;Santa_Ana;Santa_Ana;7200004.588;434709.5197;2019-05-14;14;5;2019;-57.64867403;-25.31508472
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08941;SENEPA;E4;Zona_1E4;ZonaE4;l_157700004;San_Ignacio;San_Cayetano;San_Cayetano;7199597.825;435158.8823;2019-05-14;14;5;2019;-57.64422918;-25.31877742
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08944;SENEPA;E4;Zona_1E4;ZonaE4;l_158500002;San_Ignacio;San_Cayetano;San_Cayetano;7199538.563;435138.7799;2019-05-16;16;5;2019;-57.64443173;-25.31931169
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08973;SENEPA;E4;Zona_2E4;ZonaE4;l_289910003;Caacupemi;San_Cayetano;San_Cayetano;7199335.097;435067.3214;2019-06-14;14;6;2019;-57.6451514;-25.32114591
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08980;SENEPA;E4;Zona_1E4;ZonaE4;l_152950001;San_Ignacio;San_Cayetano;San_Cayetano;7199886.677;435131.108;2019-06-20;20;6;2019;-57.64449131;-25.31616784
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08981;SENEPA;E4;Zona_1E4;ZonaE4;l_152950001;San_Ignacio;San_Cayetano;San_Cayetano;7199886.677;435131.108;2019-06-20;20;6;2019;-57.64449131;-25.31616784
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08996;SENEPA;E4;Zona_1E4;ZonaE4;l_154600001;San_Ignacio;San_Cayetano;San_Cayetano;7199819.549;435210.7997;2019-06-20;20;6;2019;-57.64370279;-25.31677748
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08997;SENEPA;E4;Zona_1E4;ZonaE4;l_154600001;San_Ignacio;San_Cayetano;San_Cayetano;7199819.549;435210.7997;2019-06-20;20;6;2019;-57.64370279;-25.31677748
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09009;SENEPA;E4;Zona_1E4;ZonaE4;l_155600002;San_Ignacio;San_Cayetano;San_Cayetano;7199730.273;435281.269;2019-06-20;20;6;2019;-57.64300695;-25.31758671
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09024;SENEPA;E4;Zona_1E4;ZonaE4;l_156600004;San_Ignacio;San_Cayetano;San_Cayetano;7199736.454;435163.7014;2019-06-20;20;6;2019;-57.64417468;-25.31752579
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA09027;SENEPA;E4;Zona_1E4;ZonaE4;l_156600004;San_Ignacio;San_Cayetano;San_Cayetano;7199736.454;435163.7014;2019-06-20;20;6;2019;-57.64417468;-25.31752579
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01243;TopaDengue;Int1;Zona_2Int1;ZonaInt1;l_28930005;San_Cayetano;San_Cayetano;San_Cayetano;7199473.213;434963.9298;2018-04-13;13;4;2018;-57.646172;-25.3198942
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP00356;TopaDengue;Int1;Zona_2Int1;ZonaInt1;l_28930012;San_Cayetano;San_Cayetano;NA;7199449.043;435008.3539;2018-04-13;13;4;2018;-57.6457318;-25.3201144
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP00281;TopaDengue;Int1;Zona_2Int1;ZonaInt1;l_28990011;Caacupemi;San_Cayetano;NA;7199403.865;435101.2326;2018-04-13;13;4;2018;-57.6448112;-25.3205264
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01247;TopaDengue;Int1;Zona_2Int1;ZonaInt1;l_28990012;Caacupemi;San_Cayetano;NA;7199427.302;435115.9963;2018-04-13;13;4;2018;-57.6446634;-25.3203154
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP00007;TopaDengue;Int1;Zona_2Int1;ZonaInt1;l_29010008;Caacupemi;San_Cayetano;NA;7199360.601;435062.6293;2018-04-13;13;4;2018;-57.6451968;-25.3209154
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP00037;TopaDengue;Int1;Zona_2Int1;ZonaInt1;l_29010013;Caacupemi;San_Cayetano;NA;7199397.965;435030.5424;2018-04-13;13;4;2018;-57.6455138;-25.3205766
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP00041;TopaDengue;Int1;Zona_2Int1;ZonaInt1;l_29010018;Caacupemi;San_Cayetano;NA;7199394.128;435001.7541;2018-04-13;13;4;2018;-57.6458;-25.32061
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP00944;TopaDengue;Int1;Zona_1Int1;ZonaInt1;l_15780017;San_Ignacio;San_Cayetano;San_Cayetano;7199628.639;435053.7894;2018-04-27;27;4;2018;-57.6452718;-25.3184946
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01151;TopaDengue;Int2;Zona_1Int2;ZonaInt2;l_15660002;San_Ignacio;San_Cayetano;NA;7199706.832;435101.9888;2018-05-04;4;5;2018;-57.6447892;-25.3177906
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01153;TopaDengue;Int2;Zona_1Int2;ZonaInt2;l_15660005;San_Ignacio;San_Cayetano;NA;7199696.275;435122.0499;2018-05-04;4;5;2018;-57.6445904;-25.3178868
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01224;TopaDengue;Int2;Zona_1Int2;ZonaInt2;l_15660012;San_Ignacio;San_Cayetano;San_Cayetano;7199716.08;435168.9303;2018-05-04;4;5;2018;-57.6441237;-25.31771
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01226;TopaDengue;Int2;Zona_1Int2;ZonaInt2;l_15660013;San_Ignacio;San_Cayetano;NA;7199723.157;435173.6975;2018-05-04;4;5;2018;-57.644076;-25.3176463
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01227;TopaDengue;Int2;Zona_1Int2;ZonaInt2;l_15660014;San_Ignacio;San_Cayetano;NA;7199728.333;435176.8835;2018-05-04;4;5;2018;-57.6440441;-25.3175997
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01231;TopaDengue;Int2;Zona_1Int2;ZonaInt2;l_15660016;San_Ignacio;San_Cayetano;San_Cayetano;7199737.556;435165.1531;2018-05-04;4;5;2018;-57.6441602;-25.3175159
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01695;TopaDengue;Int2;Zona_1Int2;ZonaInt2;l_15670016;San_Ignacio;San_Cayetano;NA;7199678.68;435009.5421;2018-05-04;4;5;2018;-57.645709;-25.3180408
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01702;TopaDengue;Int2;Zona_1Int2;ZonaInt2;l_15670018;San_Ignacio;San_Cayetano;NA;7199667.507;435028.2573;2018-05-04;4;5;2018;-57.6455236;-25.3181425
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01139;TopaDengue;Int2;Zona_1Int2;ZonaInt2;l_15750014;San_Ignacio;San_Cayetano;San_Cayetano;7199678.204;435110.783;2018-05-04;4;5;2018;-57.6447032;-25.3180495
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01144;TopaDengue;Int2;Zona_1Int2;ZonaInt2;l_15750017;San_Ignacio;San_Cayetano;San_Cayetano;7199668.071;435133.7306;2018-05-04;4;5;2018;-57.6444757;-25.318142
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP00175;TopaDengue;Int2;Zona_2Int2;ZonaInt2;l_29085002;Caacupemi;San_Cayetano;San_Cayetano;7199109.668;434703.5993;2018-05-09;9;5;2018;-57.6487759;-25.3231657
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP00177;TopaDengue;Int2;Zona_2Int2;ZonaInt2;l_29085003;Caacupemi;San_Cayetano;San_Cayetano;7199084.117;434716.8278;2018-05-09;9;5;2018;-57.6486457;-25.323397
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01839;TopaDengue;Int2;Zona_2Int2;ZonaInt2;l_29086013;Caacupemi;San_Cayetano;San_Cayetano;7199129.009;434784.9422;2018-05-09;9;5;2018;-57.6479668;-25.3229946
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01657;TopaDengue;Int2;Zona_2Int2;ZonaInt2;l_29087015;Caacupemi;San_Cayetano;San_Cayetano;7199117.926;434854.1831;2018-05-09;9;5;2018;-57.6472794;-25.3230977
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP00459;TopaDengue;Int2;Zona_2Int2;ZonaInt2;l_28930005;San_Cayetano;San_Cayetano;San_Cayetano;7199473.213;434963.9298;2018-05-13;13;5;2018;-57.646172;-25.3198942
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP00278;TopaDengue;Int2;Zona_2Int2;ZonaInt2;l_29030017;San_Cayetano;San_Cayetano;San_Cayetano;7199292.253;434677.703;2018-05-15;15;5;2018;-57.6490244;-25.3215158
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP00055;TopaDengue;Int2;Zona_2Int2;ZonaInt2;l_29030007;San_Cayetano;San_Cayetano;San_Cayetano;7199372.113;434754.255;2018-05-25;25;5;2018;-57.64826;-25.320798
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP00166;TopaDengue;Int2;Zona_2Int2;ZonaInt2;l_29030010;San_Cayetano;San_Cayetano;San_Cayetano;7199367.844;434707.5455;2018-05-25;25;5;2018;-57.64872427;-25.32083451
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP00168;TopaDengue;Int2;Zona_2Int2;ZonaInt2;l_29030011;San_Cayetano;San_Cayetano;San_Cayetano;7199361.574;434679.4306;2018-05-25;25;5;2018;-57.6490039;-25.3208899
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01778;TopaDengue;Int2;Zona_2Int2;ZonaInt2;l_29030017;San_Cayetano;San_Cayetano;San_Cayetano;7199292.253;434677.703;2018-05-25;25;5;2018;-57.6490244;-25.3215158
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP00113;TopaDengue;Int2;Zona_2Int2;ZonaInt2;l_29050001;San_Cayetano;San_Cayetano;San_Cayetano;7199240.247;434663.5316;2018-05-25;25;5;2018;-57.6491677;-25.3219848
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP00358;TopaDengue;Int2;Zona_2Int2;ZonaInt2;l_29050001;San_Cayetano;San_Cayetano;San_Cayetano;7199240.247;434663.5316;2018-05-25;25;5;2018;-57.6491677;-25.3219848
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01800;TopaDengue;Int2;Zona_2Int2;ZonaInt2;l_29086009;Caacupemi;San_Cayetano;San_Cayetano;7199088.44;434809.204;2018-05-25;25;5;2018;-57.6477277;-25.323362
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01801;TopaDengue;Int2;Zona_2Int2;ZonaInt2;l_29086009;Caacupemi;San_Cayetano;San_Cayetano;7199088.44;434809.204;2018-05-25;25;5;2018;-57.6477277;-25.323362
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01840;TopaDengue;Int2;Zona_2Int2;ZonaInt2;l_29086013;Caacupemi;San_Cayetano;San_Cayetano;7199129.009;434784.9422;2018-05-25;25;5;2018;-57.6479668;-25.3229946
TopaDengue_RegistroComunitario.xlsx;inspections_summary_view_nodupl;TDRCP01658;TopaDengue;Int2;Zona_2Int2;ZonaInt2;l_29087015;Caacupemi;San_Cayetano;San_Cayetano;7199117.926;434854.1831;2018-05-25;25;5;2018;-57.6472794;-25.3230977
